 R   <X|d2/dR2|A>   <X|d2/dR2|B>   <X|d2/dR2|C>   <A|d2/dR2|B>   <A|d2/dR2|C>   <B|d2/dR2|C> 
2.85 0.15991871226231152 0.0583906152868768 0.012037697932549943 0.026380218010997977 -0.014667787895622305 0.12793631160494534
2.86 0.16106477308340922 0.05780882990372062 0.010898754747955153 0.026265813176267992 -0.012981481730993267 0.12549704279994592
2.87 0.16221083390450663 0.05722704452056461 0.009759811563360515 0.026151408341534413 -0.011295175566365426 0.12305777399494752
2.88 0.16186699643519636 0.05669323484477036 0.00908833398339327 0.02592017055892569 -0.010385185804290372 0.12113272285515356
2.89 0.1600332606754767 0.05620740087633801 0.008884322008056543 0.025572099828457782 -0.010251512444766714 0.11972188938056955
2.9 0.15819952491575642 0.05572156690790632 0.008680310032722457 0.025224029097993938 -0.010117839085243295 0.11831105590598828
2.91 0.15636578915603636 0.055235732939474785 0.008476298057388202 0.02487595836752785 -0.009984165725717312 0.11690022243140571
2.92 0.15453205339631668 0.05474989897104273 0.008272286082052025 0.02452788763705774 -0.00985049236619458 0.11548938895682093
2.93 0.1526983176365972 0.05426406500261076 0.008068274106714967 0.024179816906587086 -0.009716819006673018 0.1140785554822367
2.94 0.15086458187687707 0.05377823103417907 0.007864262131380535 0.02383174617612116 -0.009583145647145089 0.11266772200765579
2.95 0.14903084611715678 0.05329239706574724 0.007660250156046954 0.02348367544565573 -0.009449472287621176 0.11125688853307483
2.96 0.14719711035743743 0.05280656309731501 0.007456238180709737 0.023135604715187705 -0.009315798928099485 0.10984605505848902
2.97 0.1453633745977173 0.052320729128883 0.007252226205373739 0.022787533984717084 -0.009182125568575158 0.1084352215839042
2.98 0.14352963883799735 0.051834895160451484 0.007048214230039307 0.022439463254249073 -0.009048452209049656 0.10702438810932399
2.99 0.1416959030782775 0.051349061192019776 0.006844202254704321 0.022091392523785697 -0.008914778849525386 0.10561355463474222
3.0 0.13986216731855766 0.05086322722358734 0.006640190279367176 0.02174332179331375 -0.008781105490003098 0.1042027211601565
3.01 0.13802843155883787 0.05037739325515576 0.006436178304032659 0.02139525106284826 -0.008647432130477146 0.10279188768557436
3.02 0.13619469579911803 0.0498915592867238 0.006232166328696684 0.021047180332378367 -0.008513758770955608 0.1013810542109897
3.03 0.13436096003939824 0.04940572531829202 0.00602815435336121 0.02069910960191105 -0.008380085411430455 0.09997022073640949
3.04 0.13252722427967817 0.048919891349860266 0.00582414237802863 0.02035103887144625 -0.008246412051904434 0.09855938726182792
3.05 0.13069348851995843 0.048434057381428294 0.0056201304026910655 0.02000296814097545 -0.008112738692382049 0.0971485537872407
3.06 0.1288597527602385 0.047948223412996205 0.005416118427353374 0.01965489741050628 -0.007979065332859137 0.09573772031265756
3.07 0.1270260170005185 0.047462389444564344 0.0052121064520199815 0.019306826680040353 -0.007845391973333636 0.09432688683807597
3.08 0.1251922812407989 0.04697655547613272 0.005008094476685996 0.01895875594957552 -0.00771171861380795 0.0929160533634953
3.09 0.123358545481079 0.04649072150770049 0.004804082501349472 0.018610685219104025 -0.007578045254285912 0.09150521988890982
3.1 0.12152480972135857 0.046004887539268444 0.004600070526012492 0.018262614488633505 -0.007444371894763358 0.09009438641432438
3.11 0.11969107396163914 0.04551905357083693 0.004396058550677366 0.017914543758171045 -0.00731069853523751 0.08868355293974485
3.12 0.11785733820191935 0.04503321960240552 0.004192046575343708 0.017566473027704792 -0.007177025175711466 0.08727271946516302
3.13 0.11638576719066993 0.04458413721506263 0.00409970810598026 0.01723689227123658 -0.007190841656838021 0.0862530375541187
3.14 0.11527636092789095 0.044171806408809994 0.004119043142586674 0.016925801488779577 -0.007352147978611277 0.08562450720661469
3.15 0.11416695466511204 0.04375947560255837 0.0041383781791963 0.01661471070632506 -0.007513454300380173 0.08499597685911642
3.16 0.11305754840233381 0.04334714479630612 0.004157713215805673 0.0163036199238695 -0.007674760622149942 0.08436744651161755
3.17 0.11194814213955448 0.04293481399005361 0.004177048252413219 0.01599252914140803 -0.007836066943922661 0.08373891616411405
3.18 0.11083873587677474 0.04252248318380014 0.004196383289021366 0.015681438358947586 -0.007997373265696248 0.08311038581661043
3.19 0.10972932961399703 0.042110152377548685 0.004215718325630993 0.01537034757649515 -0.008158679587466185 0.08248185546911077
3.2 0.10861992335121837 0.041697821571297096 0.004235053362241408 0.01505925679403887 -0.008319985909235623 0.0818533251216115
3.21 0.10751051708843887 0.041285490765043543 0.004254388398846178 0.01474816601157948 -0.00848129223100869 0.08122479477410974
3.22 0.10640111082565959 0.040873159958790636 0.004273723435453977 0.014437075229121844 -0.008642598552781568 0.08059626442660547
3.23 0.1052917045628817 0.04046082915253883 0.004293058472066378 0.014125984446663162 -0.008803904874551852 0.07996773407910582
3.24 0.10418229830010309 0.040048498346287556 0.004312393508674714 0.013814893664208239 -0.00896521119632269 0.07933920373160858
3.25 0.10307289203732264 0.03963616754003374 0.004331728545280572 0.013503802881749693 -0.009126517518095512 0.07871067338410073
3.26 0.10196348577454531 0.03922383673378183 0.004351063581891541 0.013192712099292233 -0.009287823839865355 0.07808214303660158
3.27 0.10085407951176562 0.038811505927529494 0.004370398618498642 0.012881621316833243 -0.009449130161638564 0.07745361268910293
3.28 0.09974467324898686 0.03839917512127717 0.00438973365510688 0.012570530534376645 -0.009610436483409195 0.07682508234159911
3.29 0.09863526698620953 0.03798684431502497 0.004409068691718688 0.012259439751922382 -0.009771742805178316 0.07619655199409903
3.3 0.09752586072342917 0.03757451350877264 0.004428403728324846 0.011948348969462994 -0.009933049126951383 0.07556802164659865
3.31 0.09641645446064975 0.03716218270251929 0.004447738764931599 0.011637258187001254 -0.010094355448725272 0.07493949129909451
3.32 0.09530704819787134 0.03674985189626732 0.004467073801541573 0.011326167404546736 -0.010255661770494515 0.07431096095159485
3.33 0.09419764193509357 0.036337521090016124 0.004486408838151993 0.011015076622092446 -0.010416968092265038 0.07368243060409818
3.34 0.09308823567231476 0.035925190283762745 0.004505743874759539 0.010703985839631669 -0.010578274414038451 0.07305390025659295
3.35 0.09197882940953354 0.035512859477509776 0.0045250789113666385 0.010392895057172735 -0.010739580735809898 0.0724253699090854
3.36 0.09086942314675653 0.035100528671257805 0.004544413947976264 0.010081804274718217 -0.010900887057580529 0.07179683956159129
3.37 0.08976001688397933 0.03468819786500676 0.004563748984585994 0.009770713492261815 -0.011062193379350719 0.07116830921409456
3.38 0.0887713604207844 0.03433762186485241 0.0045860573807316365 0.009510315813636525 -0.011251204254684778 0.07088889182013255
3.39 0.0879034537571755 0.03404880067079807 0.004611339136413887 0.009300611238849284 -0.011467919683582703 0.07095858737971915
3.4 0.08703554709357 0.033759979476745014 0.004636620892099014 0.00909090666406296 -0.01168463511247705 0.07102828293931493
3.41 0.08616764042996568 0.033471158282691656 0.004661902647783898 0.00888120208927682 -0.011901350541369244 0.07109797849890884
3.42 0.08529973376635633 0.0331823370886379 0.0046871844034672904 0.008671497514489791 -0.01211806597026707 0.07116767405849422
3.43 0.08443182710274752 0.0328935158945822 0.004712466159149886 0.008461792939697017 -0.01233478139916359 0.07123736961808427
3.44 0.08356392043914307 0.032604694700529326 0.004737747914834665 0.008252088364913469 -0.012551496828057243 0.0713070651776766
3.45 0.08269601377553587 0.032315873506477494 0.004763029670521633 0.008042383790128697 -0.012768212256952231 0.07137676073726912
3.46 0.08182810711192826 0.03202705231242166 0.004788311426203638 0.007832679215333342 -0.012984927685847976 0.07144645629685728
3.47 0.08096020044832092 0.031738231118367544 0.0048135931818858845 0.007622974640548913 -0.01320164311474517 0.07151615185644594
3.48 0.08009229378471402 0.031449409924314664 0.004838874937572399 0.007413270065766057 -0.01341835854363917 0.07158584741603896
3.49 0.0792243871211085 0.03116058873026091 0.004864156693257982 0.007203565490975717 -0.013635073972532096 0.07165554297563079
3.5 0.0783564804574983 0.030871767536206456 0.004889438448938306 0.006993860916185989 -0.01385178940143077 0.07172523853521906
3.51 0.07748857379389396 0.030582946342153743 0.004914720204623033 0.0067841563414002696 -0.014068504830326015 0.07179493409480989
3.52 0.07662066713028601 0.030294125148098268 0.004940001960307357 0.006574451766612395 -0.014285220259221104 0.07186462965439855
3.53 0.07575276046667843 0.03000530395404557 0.004965283715991444 0.006364747191827457 -0.014501935688115798 0.07193432521399018
3.54 0.07488485380307386 0.029716482759993165 0.004990565471677029 0.00615504261703987 -0.01471865111700979 0.07200402077358549
3.55 0.07401694713946486 0.02942766156593664 0.005015847227360422 0.005945338042249372 -0.01493536654590692 0.07207371633317296
3.56 0.07314904047585559 0.02913884037188292 0.005041128983042316 0.005735633467458046 -0.015152081974803031 0.07214341189275814
3.57 0.07228113381225044 0.028850019177829873 0.005066410738727789 0.005525928892675884 -0.015368797403696684 0.07221310745235324
3.58 0.07141322714864579 0.028561197983777792 0.0050916924944144175 0.0053162243178910525 -0.015585512832591734 0.07228280301194577
3.59 0.07054532048503853 0.028272376789722303 0.005116974250095729 0.005106519743102637 -0.015802228261488173 0.07235249857153601
3.6 0.06967741382142831 0.02798355559566653 0.005142256005779009 0.004896815168312023 -0.01601894369038461 0.07242219413112189
3.61 0.06880950715782178 0.027694734401615566 0.005167537761464482 0.004687110593521534 -0.01623565911927861 0.07249188969071073
3.62 0.06794160049421807 0.02740591320756207 0.005192819517148338 0.004477406018740848 -0.01645237454817299 0.07256158525031023
3.63 0.06725167028462237 0.027194931595821425 0.00517434760963399 0.0043008928469347625 -0.01664593281505092 0.07322641152508197
3.64 0.06673971652904158 0.027061789566396065 0.005112122038920398 0.004157571078114378 -0.0168163339199079 0.07448636851503289
3.65 0.06622776277346543 0.026928647536972702 0.00504989646820762 0.004014249309300343 -0.01698673502476281 0.07574632550499509
3.66 0.06571580901788829 0.02679550550754784 0.004987670897495295 0.0038709275404843037 -0.017157136129617067 0.07700628249495907
3.67 0.06520385526230657 0.026662363478123084 0.004925445326781819 0.0037276057716667923 -0.0173275372344758 0.0782662394849123
3.68 0.06469190150672653 0.026529221448698084 0.004863219756069969 0.0035842840028443394 -0.017497938339333458 0.07952619647486799
3.69 0.06417994775115005 0.026396079419273334 0.004800994185357189 0.003440962234030304 -0.017668339444187324 0.08078615346483158
3.7 0.0636679939955718 0.026262937389849503 0.00473876861464486 0.003297640465214252 -0.01783874054904437 0.08204611045479081
3.71 0.06315604023999147 0.02612979536042336 0.0046765430439317315 0.003154318696391883 -0.018009141653901717 0.08330606744474682
3.72 0.06264408648440974 0.025996653330999063 0.004614317473217111 0.003010996927576382 -0.018179542758757626 0.084566024434701
3.73 0.0621321327288336 0.02586351130157466 0.004552091902505025 0.0028676751587616523 -0.018349943863612883 0.08582598142466388
3.74 0.06162017897325671 0.02573036927215082 0.004489866331794771 0.0027243533899448938 -0.01852034496846925 0.08708593841462392
3.75 0.06110822521767359 0.025597227242724264 0.00442764076107961 0.002581031621121165 -0.018690746073327498 0.08834589540457677
3.76 0.06059627146209744 0.025464085213299913 0.004365415190366432 0.0024377098523043184 -0.018861147178182904 0.08960585239453805
3.77 0.06008431770651715 0.025330943183875285 0.0043031896196539 0.002294388083486752 -0.01903154828304053 0.09086580938449418
3.78 0.059572363950938914 0.02519780115445123 0.004240964048941121 0.0021510663146713286 -0.01920194938789544 0.09212576637445638
3.79 0.059060410195361276 0.025064659125027373 0.004178738478229819 0.0020077445458587173 -0.01937235049275044 0.09338572336441446
3.8 0.05854845643978095 0.02493151709560123 0.0041165129075156496 0.0018644227770363486 -0.01954275159760848 0.09464568035437047
3.81 0.058036502684200714 0.02479837506617557 0.004054287336802082 0.001721101008213937 -0.01971315270246539 0.09590563734432926
3.82 0.05752454892862248 0.0246652330367529 0.003992061766089997 0.0015777792394019831 -0.01988355380732134 0.09716559433428869
3.83 0.05701259517304619 0.02453209100732938 0.003929836195379037 0.001434457470585196 -0.020053954912176014 0.0984255513242462
3.84 0.05650064141746586 0.02439894897790254 0.003867610624664867 0.0012911357017649089 -0.020224356017033707 0.09968550831420638
3.85 0.05598868766188427 0.024265806948475854 0.003805385053949917 0.0011478139329459797 -0.0203947571218913 0.10094546530416089
3.86 0.05547673390630674 0.02413266491905284 0.003743159483238873 0.0010044921641291684 -0.0205651582267469 0.10220542229411891
3.87 0.05496478015073178 0.023999522889631038 0.0036809339125268665 0.0008611703953158381 -0.02073555933160228 0.10346537928408417
3.88 0.05458837787147827 0.023928308560217694 0.00357425696146597 0.0007368071047508886 -0.02089943885501392 0.10509471902938919
3.89 0.054347527068556625 0.02391902193081697 0.0034231286300579183 0.0006314022924412595 -0.021056796796981816 0.10709344153004369
3.9 0.05410667626564175 0.02390973530142198 0.003272000298652036 0.0005259974801351218 -0.0212141547389467 0.10909216403070596
3.91 0.0538658254627225 0.023900448672025086 0.0031208719672462144 0.000420592667833151 -0.02137151268091242 0.11109088653137009
3.92 0.053624974659801365 0.02389116204262489 0.0029697436358378966 0.00031518785552284536 -0.021528870622880777 0.11308960903202828
3.93 0.05338412385688043 0.023881875413226596 0.0028186153044284703 0.00020978304321322549 -0.02168622856484797 0.1150883315326833
3.94 0.05314327305396278 0.02387258878382987 0.002667486973022935 0.00010437823091055726 -0.021843586506812333 0.11708705403334624
3.95 0.0529024222510449 0.023863302154432976 0.0025163586416177943 -1.0265813969740213e-6 -0.02200094444877806 0.11908577653400709
3.96 0.052661571448123765 0.023854015525033127 0.0023652303102094764 -0.000106431393705198 -0.022158302390746423 0.1210844990346639
3.97 0.05242072064520216 0.02384472889563518 0.0022141019788004105 -0.0002118362060134208 -0.02231566033271256 0.12308322153532358
3.98 0.0521798698422845 0.023835442266238453 0.002062973647395222 -0.00031724101831817066 -0.02247301827467814 0.12508194403598308
3.99 0.051939019039367984 0.02382615563684052 0.0019118453159897206 -0.0004226458306236296 -0.022630376216644228 0.12708066653664687
4.0 0.051698168236444644 0.023816869007443016 0.001760716984580381 -0.0005280506429311662 -0.022787734158610934 0.12907938903730234
4.01 0.05145731743352376 0.02380758237804368 0.0016095886531723729 -0.0006334554552400711 -0.022945092100578615 0.13107811153796042
4.02 0.05121646663060913 0.023798295748645733 0.0014584603217668033 -0.0007388602675454997 -0.0231024500425442 0.1330768340386253
4.03 0.05097561582768773 0.023789009119250228 0.0013073319903595503 -0.0008442650798544398 -0.023259807984509787 0.135075556539281
4.04 0.05073476502476773 0.023779722489849865 0.001156203658951954 -0.000949669892160602 -0.023417165926477454 0.13707427903993807
4.05 0.05049391422184867 0.023770435860452445 0.0010050753275450206 -0.0010550747044639711 -0.023574523868443734 0.13907300154059907
4.06 0.050253063418928504 0.02376114923105519 0.000853946996137723 -0.0011604795167728644 -0.023731881810409666 0.14107172404126386
4.07 0.050012212616009716 0.023751862601655856 0.0007028186647307691 -0.00126588432908176 -0.02388923975237629 0.14307044654192175
4.08 0.04977136181308901 0.02374257597225931 0.000551690333323513 -0.001371289141387233 -0.024046597694342572 0.14506916904257472
4.09 0.04953051101017135 0.02373328934285946 0.00040056200191693333 -0.0014766939536940667 -0.024203955636309716 0.14706789154324118
4.1 0.04928966020725191 0.023724002713462554 0.00024943367051000296 -0.0015820987660001705 -0.024361313578275104 0.14906661404390295
4.11 0.04904880940433324 0.023714716084067396 9.830533910307017e-5 -0.0016875035783070476 -0.024518671520241585 0.15106533654455484
4.12 0.04880795860141181 0.023705429454665992 -5.282299230490008e-5 -0.001792908390616698 -0.024676029462208933 0.1530640590452178
4.13 0.0486580624864983 0.023743377042872806 -0.0002794093784310646 -0.0018903754754378125 -0.024919354054863892 0.16063279429859087
4.14 0.04859912105959967 0.02382855884868853 -0.0005814538192750562 -0.001979904832778709 -0.025248645298208874 0.17377154230467481
4.15 0.048540179632692707 0.023913740654498007 -0.0008834982601200955 -0.0020694341901216886 -0.025577936541554387 0.1869102903107563
4.16 0.04848123820578444 0.02399892246031097 -0.0011855427009637592 -0.0021589635474626714 -0.02590722778489892 0.20004903831683932
