 R   <X|H|X>   <A|H|A>   <B|H|B>   <C|H|C> 
28.38 -4.1026466916623836e-6 0.07735412533381032 0.11727997246656745 0.1251822652722847
28.39 -4.105904440436659e-6 0.077353999250974 0.11727995143283307 0.12519539379943442
28.4 -4.107608609516978e-6 0.0773538735991577 0.11727992785101835 0.12520851489680643
28.41 -4.1075810015526656e-6 0.07735374839007621 0.11727990178239417 0.12522162882528856
28.42 -4.105643419193045e-6 0.07735362363544723 0.11727987328861973 0.1252347358461753
28.43 -4.101617665087443e-6 0.07735349934699141 0.11727984243173328 0.12524783622115784
28.44 -4.095325541885182e-6 0.07735337553643222 0.11727980927414293 0.12526093021231338
28.45 -4.08658885223559e-6 0.07735325221549604 0.11727977387861746 0.1252740180820953
28.46 -4.075229398787988e-6 0.07735312939591202 0.11727973630827755 0.12528710009332314
28.47 -4.0610689841917065e-6 0.07735300708941219 0.11727969662658687 0.12530017650917255
28.48 -4.0439294110960624e-6 0.07735288530773131 0.11727965489734347 0.12531324759316606
28.49 -4.023632482150389e-6 0.07735276406260688 0.11727961118467124 0.12532631360916308
28.5 -4.000000000004e-6 0.07735264336577921 0.11727956555301156 0.12533937482135082
28.51 -3.972930317328279e-6 0.07735252321900009 0.11727951809701648 0.1253524313917705
28.52 -3.942627986882831e-6 0.0773524035840585 0.11727946903127912 0.12536548307288162
28.53 -3.909374111449278e-6 0.0773522844127522 0.11727941860067959 0.12537852951488976
28.54 -3.8734497938092914e-6 0.07735216565687883 0.11727936705048252 0.1253915703681959
28.55 -3.835136136744491e-6 0.07735204726823566 0.11727931462632782 0.12540460528338873
28.56 -3.794714243036551e-6 0.0773519291986198 0.11727926157422153 0.12541763391123828
28.57 -3.7524652154670868e-6 0.07735181139982805 0.11727920814052677 0.12543065590268834
28.58 -3.7086701568177755e-6 0.077351693823657 0.11727915457195488 0.1254436709088502
28.59 -3.6636101698702314e-6 0.07735157642190292 0.11727910111555695 0.1254566785809956
28.6 -3.6175663574061164e-6 0.07735145914636184 0.11727904801871487 0.1254696785705505
28.61 -3.570819822207093e-6 0.07735134194882957 0.11727899552913329 0.12548267052908832
28.62 -3.523651667054773e-6 0.07735122478110153 0.11727894389483108 0.12549565410832378
28.63 -3.476342994730838e-6 0.07735110759497303 0.11727889336413332 0.12550862896010662
28.64 -3.4291749080168993e-6 0.07735099034223893 0.11727884418566316 0.12552159473641547
28.65 -3.3824285096946348e-6 0.07735087297469388 0.1172787966083341 0.12553455108935188
28.66 -3.3363849025456603e-6 0.07735075544413231 0.11727875088134215 0.12554749767113452
28.67 -3.2913251893516355e-6 0.07735063770234826 0.11727870725415825 0.12556043413409293
28.68 -3.247530472894224e-6 0.07735051970113553 0.11727866597652074 0.12557336013066256
28.69 -3.2052818559550394e-6 0.07735040139228762 0.11727862729842821 0.1255862753133786
28.7 -3.1648604413157577e-6 0.07735028272759775 0.11727859147013193 0.12559917933487075
28.71 -3.1265473317579966e-6 0.07735016365885886 0.11727855874212913 0.12561207184785794
28.72 -3.0906236300634293e-6 0.07735004413786355 0.11727852936515575 0.1256249525051427
28.73 -3.0573704390136764e-6 0.07734992411640412 0.11727850359017972 0.1256378209596064
28.74 -3.027068861390406e-6 0.0773498035462726 0.11727848166839429 0.12565067686420409
28.75 -2.9999999999752447e-6 0.07734968237926078 0.11727846385121134 0.12566351987195934
28.76 -2.976368404790259e-6 0.07734956060465506 0.11727845029215164 0.12567634975540823
28.77 -2.9560724148191597e-6 0.0773494383617249 0.11727844075247915 0.12568916676498634
28.78 -2.938933816286044e-6 0.07734931582724286 0.11727843489541916 0.1257019712707588
28.79 -2.9247743954150397e-6 0.0773491931779906 0.11727843238424543 0.1257147636429763
28.8 -2.9134159384302486e-6 0.07734907058967287 0.11727843235930019 0.12572754366718328
28.81 -2.904680231555793e-6 0.07734894823867293 0.11727843428204023 0.12574031148813353
28.82 -2.8983890610157803e-6 0.07734882630355211 0.1172784386601226 0.12575306842078846
28.83 -2.894364213034329e-6 0.07734870496111484 0.11727844515133234 0.1257658148297747
28.84 -2.8924274738355494e-6 0.07734858438817448 0.1172784534136222 0.12577855108002714
28.85 -2.892400629643556e-6 0.0773484647615532 0.11727846310510825 0.1257912775367822
28.86 -2.8941054666824626e-6 0.07734834625808212 0.11727847388406555 0.12580399456557087
28.87 -2.897363771176383e-6 0.07734822905460113 0.1172784854089233 0.1258167025322116
28.88 -2.901997329349429e-6 0.07734811332795888 0.11727849733826087 0.12582940180280383
28.89 -2.9078279274257185e-6 0.07734799925501269 0.11727850933080342 0.12584209274372107
28.9 -2.9146773516293585e-6 0.07734788701262849 0.11727852104541754 0.12585477572160456
28.91 -2.92236738818447e-6 0.07734777677768073 0.1172785321411073 0.12586745110335665
28.92 -2.930719823315162e-6 0.07734766872705248 0.11727854227700986 0.1258801192561345
28.93 -2.9395564432455462e-6 0.07734756303763521 0.11727855111239183 0.1258927805473438
28.94 -2.948699034199742e-6 0.07734745988632881 0.11727855830664481 0.1259054353446326
28.95 -2.9579693824018566e-6 0.07734735945004151 0.11727856351928191 0.1259180840158851
28.96 -2.9671892740760098e-6 0.07734726190568982 0.11727856640993356 0.1259307269292159
28.97 -2.976180495446309e-6 0.07734716743019855 0.11727856663834392 0.12594336445296378
28.98 -2.9847648327368743e-6 0.07734707620050063 0.11727856386436704 0.1259559969556861
28.99 -2.992764072171813e-6 0.07734698839353717 0.11727855774796317 0.12596862480615306
29.0 -2.9999999999752443e-6 0.07734690418625735 0.11727854794919522 0.12598124837334201
29.01 -3.0063320633875738e-6 0.07734682367926392 0.11727853423788598 0.1259938679043185
29.02 -3.0117703537143944e-6 0.07734674666774576 0.11727851682264374 0.12600648315784804
29.03 -3.0163626232775973e-6 0.07734667287053427 0.1172784960219566 0.1260190937706575
29.04 -3.0201566243990687e-6 0.07734660200645684 0.11727847215453817 0.12603169937953454
29.05 -3.0232001094006987e-6 0.0773465337943368 0.11727844553932197 0.12604429962132407
29.06 -3.025540830604377e-6 0.0773464679529937 0.11727841649545669 0.12605689413292506
29.07 -3.0272265403319896e-6 0.07734640420124299 0.11727838534230092 0.12606948255128708
29.08 -3.0283049909054274e-6 0.07734634225789622 0.11727835239941817 0.1260820645134073
29.09 -3.028823934646579e-6 0.07734628184176114 0.11727831798657204 0.12609463965632708
29.1 -3.028831123877332e-6 0.07734622267164153 0.1172782824237213 0.126107207617129
29.11 -3.0283743109195774e-6 0.07734616446633746 0.11727824603101533 0.12611976803293415
29.12 -3.027501248095201e-6 0.07734610694464499 0.11727820912878921 0.12613232054089826
29.13 -3.0262596877260937e-6 0.07734604982535655 0.11727817203755939 0.12614486477820977
29.14 -3.024697382134143e-6 0.07734599282726069 0.11727813507801893 0.12615740038208645
29.15 -3.022862083641239e-6 0.0773459356691422 0.11727809857103322 0.12616992698977236
29.16 -3.0208015445692693e-6 0.07734587806978223 0.11727806283763556 0.1261824442385356
29.17 -3.0185635172401223e-6 0.07734581974795811 0.11727802819902297 0.12619495176566528
29.18 -3.0161957539756885e-6 0.07734576042244357 0.11727799497655171 0.12620744920846888
29.19 -3.0137460070978554e-6 0.0773456998120086 0.11727796349173351 0.12621993620426986
29.2 -3.0112620289285118e-6 0.07734563763541961 0.11727793406623117 0.12623241239040464
29.21 -3.0087915717895464e-6 0.07734557361143937 0.1172779070218548 0.1262448774042207
29.22 -3.0063823880028488e-6 0.07734550745882701 0.11727788268055765 0.12625733088307375
29.23 -3.004082229890306e-6 0.07734543889633819 0.1172778613644325 0.12626977246432533
29.24 -3.001938849773809e-6 0.07734536764176778 0.11727784290719036 0.1262822012381694
29.25 -2.9999999999752443e-6 0.07734529341456656 0.11727782798869137 0.12629461724235816
29.26 -2.9983033415109094e-6 0.07734521601024588 0.11727781703539303 0.1263070204440085
29.27 -2.996846170174729e-6 0.0773451355295017 0.11727780992996094 0.12631941105428895
29.28 -2.995615690455032e-6 0.07734505214942718 0.1172778064677528 0.12633178939993234
29.29 -2.994599106840153e-6 0.07734496604712202 0.11727780644421153 0.12634415580783873
29.3 -2.9937836238184206e-6 0.07734487739969245 0.11727780965486244 0.12635651060507147
29.31 -2.993156445878169e-6 0.07734478638425114 0.11727781589531092 0.126368854118853
29.32 -2.992704777507727e-6 0.07734469317791717 0.11727782496123941 0.12638118667656117
29.33 -2.9924158231954273e-6 0.07734459795781613 0.11727783664840546 0.12639350860572499
29.34 -2.992276787429602e-6 0.07734450090107979 0.11727785075263875 0.12640582023402105
29.35 -2.9922748746985805e-6 0.0773444021848463 0.1172778670698389 0.1264181218892697
29.36 -2.992397289490696e-6 0.07734430198626013 0.11727788539597311 0.1264304138994315
29.37 -2.9926312362942793e-6 0.07734420048247193 0.11727790552707353 0.12644269659260304
29.38 -2.992963919597662e-6 0.07734409785063859 0.11727792725923522 0.12645497029701383
29.39 -2.993382543889176e-6 0.07734399426792314 0.11727795038861366 0.1264672353410225
29.4 -2.993874313657151e-6 0.0773438899114947 0.11727797471142247 0.12647949205311343
29.41 -2.994426433389921e-6 0.0773437849585285 0.11727800002393156 0.12649174076189337
29.42 -2.9950261075758156e-6 0.0773436795862058 0.11727802612246423 0.12650398179608763
29.43 -2.995660540703166e-6 0.07734357397171394 0.11727805280339589 0.12651621548453723
29.44 -2.996316937260305e-6 0.07734346829224613 0.11727807986315116 0.1265284421561954
29.45 -2.996982501735563e-6 0.07734336272500156 0.11727810709820233 0.12654066214012444
29.46 -2.9976444386172722e-6 0.0773432574471854 0.11727813430506713 0.12655287576549232
29.47 -2.998289952393763e-6 0.07734315263600851 0.11727816128030659 0.1265650833615699
29.48 -2.998906247553368e-6 0.07734304846868777 0.11727818782052332 0.12657728525772752
29.49 -2.9994805285844175e-6 0.07734294512244567 0.11727821372235937 0.1265894817834321
29.5 -2.9999999999752443e-6 0.07734284277451066 0.11727823878249445 0.12660167326824434
29.51 -3.0004545704202546e-6 0.07734274156453651 0.11727826284779154 0.1266138599565041
29.52 -3.000844965438158e-6 0.07734264148186049 0.11727828596575796 0.1266260417513745
29.53 -3.0011746147537405e-6 0.07734254247824057 0.11727830823413611 0.12663821847074122
29.54 -3.0014469480917873e-6 0.07734244450543555 0.11727832975075875 0.1266503899325172
29.55 -3.0016653951770844e-6 0.07734234751520477 0.11727835061354638 0.1266625559546408
29.56 -3.001833385734417e-6 0.0773422514593084 0.11727837092050471 0.1266747163550735
29.57 -3.0019543494885704e-6 0.07734215628950708 0.11727839076972231 0.12668687095179837
29.58 -3.002031716164331e-6 0.07734206195756224 0.11727841025936817 0.12669901956281795
29.59 -3.002068915486484e-6 0.07734196841523594 0.11727842948768942 0.12671116200615265
29.6 -3.0020693771798135e-6 0.07734187561429082 0.11727844855300902 0.12672329809983865
29.61 -3.002036530969107e-6 0.07734178350649032 0.11727846755372343 0.12673542766192644
29.62 -3.0019738065791485e-6 0.07734169204359832 0.11727848658830048 0.12674755051047892
29.63 -3.001884633734725e-6 0.07734160117737957 0.11727850575527721 0.12675966646356976
29.64 -3.0017724421606216e-6 0.07734151085959932 0.11727852515325748 0.12677177533928183
29.65 -3.0016406615816226e-6 0.0773414210420234 0.11727854488091029 0.1267838769557054
29.66 -3.001492721722516e-6 0.0773413316764185 0.11727856503696747 0.12679597113093677
29.67 -3.0013320523080834e-6 0.07734124271449784 0.11727858569840269 0.12680805765831785
29.68 -3.001162083063114e-6 0.07734115410725094 0.11727860664865981 0.12682013599804381
29.69 -3.000986243712392e-6 0.0773410658073624 0.11727862835746052 0.1268322063889951
29.7 -3.0008079639807023e-6 0.07734097776659721 0.11727865092219535 0.12684426864749201
29.71 -3.0006306735928315e-6 0.07734088993672121 0.11727867444034698 0.126856322589898
29.72 -3.0004578022735653e-6 0.07734080226950077 0.1172786990094881 0.1268683680326174
29.73 -3.000292779747688e-6 0.0773407147167031 0.11727872472727932 0.12688040479209403
29.74 -3.0001390357399855e-6 0.07734062723009617 0.11727875169146712 0.12689243268480946
29.75 -2.999999999975244e-6 0.07734053976144864 0.11727877999988173 0.12690445152728133
29.76 -2.999878376659539e-6 0.07734045227256982 0.11727880970024049 0.12691646117080493
29.77 -2.9997739679241063e-6 0.07734036476543138 0.1172788406395511 0.12692846160569224
29.78 -2.9996858503814727e-6 0.07734027725204859 0.11727887261467344 0.1269404528570576
29.79 -2.999613100644164e-6 0.07734018974444062 0.11727890542251006 0.12695243495007524
29.8 -2.9995547953247076e-6 0.07734010225463056 0.11727893886000457 0.1269644079099773
29.81 -2.9995100110356303e-6 0.07734001479464536 0.11727897272414016 0.126976371762052
29.82 -2.999477824389457e-6 0.07733992737651574 0.11727900681193833 0.12698832653164174
29.83 -2.999457311998716e-6 0.07733984001227626 0.1172790409204572 0.12700027224414115
29.84 -2.999447550475932e-6 0.07733975271396527 0.11727907484679045 0.12701220892499565
29.85 -2.999447616433632e-6 0.07733966549362488 0.11727910838806568 0.12702413659969927
29.86 -2.9994565864843437e-6 0.07733957836330092 0.11727914134144342 0.1270360552937934
29.87 -2.9994735372405915e-6 0.077339491335043 0.1172791735041154 0.12704796503286447
29.88 -2.9994975453149033e-6 0.07733940442090441 0.11727920467330363 0.1270598658425431
29.89 -2.9995276873198058e-6 0.07733931763294205 0.11727923464625897 0.1270717577485017
29.9 -2.9995630398678245e-6 0.07733923098321656 0.1172792632202599 0.1270836407764532
29.91 -2.999602679571486e-6 0.07733914448379219 0.11727929019261142 0.1270955149521496
29.92 -2.999645683043317e-6 0.07733905814673674 0.1172793153606437 0.12710738030138027
29.93 -2.9996911268958445e-6 0.07733897198412178 0.11727933852171105 0.12711923684997029
29.94 -2.999738087741594e-6 0.07733888600802226 0.11727935947319074 0.1271310846237794
29.95 -2.999785642193092e-6 0.07733880023051683 0.1172793780124818 0.12714292364870003
29.96 -2.9998328668628666e-6 0.07733871466368755 0.11727939393700416 0.12715475395065634
29.97 -2.999878838363442e-6 0.07733862931962014 0.11727940704419734 0.12716657555560235
29.98 -2.999922633307346e-6 0.0773385442104037 0.11727941713151942 0.12717838848952104
29.99 -2.999963328307104e-6 0.07733845934813086 0.1172794239964462 0.12719019277842264
30.0 -2.999999999975244e-6 0.0773383747448977 0.11727942743647005 0.12720198844834357
30.01 -3.0000319227930554e-6 0.07733829041016867 0.11727942733618478 0.12721377553528276
30.02 -3.000059162716883e-6 0.07733820634287043 0.11727942392855202 0.12722555411500566
30.03 -3.0000819835718347e-6 0.07733812253929374 0.11727941753365916 0.1272373242732154
30.04 -3.000100649183021e-6 0.07733803899572847 0.1172794084716351 0.12724908609561236
30.05 -3.000115423375549e-6 0.0773379557084631 0.11727939706264873 0.12726083966789306
30.06 -3.000126569974528e-6 0.07733787267378539 0.11727938362690787 0.12727258507574932
30.07 -3.0001343528050662e-6 0.07733778988798175 0.11727936848465798 0.12728432240486764
30.08 -3.000139035692272e-6 0.07733770734733769 0.11727935195618107 0.12729605174092815
30.09 -3.0001408824612553e-6 0.07733762504813767 0.11727933436179463 0.127307773169604
30.1 -3.0001401569371232e-6 0.07733754298666493 0.11727931602185034 0.12731948677656046
30.11 -3.0001371229449856e-6 0.07733746115827769 0.11727929700928685 0.12733119236638524
30.12 -3.0001320443099498e-6 0.0773373795588892 0.11727927754554682 0.12734288991229567
30.13 -3.000125184857126e-6 0.07733729818627783 0.11727925835206691 0.12735457995540178
30.14 -3.0001168084116214e-6 0.07733721703671274 0.1172792397466963 0.12736626257834485
30.15 -3.0001071787985453e-6 0.07733713610646238 0.11727922204738027 0.12737793786383111
30.16 -3.000096559843007e-6 0.07733705539179456 0.11727920557215912 0.12738960589463072
30.17 -3.000085215370113e-6 0.07733697488897612 0.11727919063916621 0.12740126675357596
30.18 -3.0000734092049742e-6 0.07733689459427347 0.11727917756662684 0.12741292052356057
30.19 -3.0000614051726977e-6 0.07733681450395213 0.11727916667285639 0.12742456728753804
30.2 -3.000049467098393e-6 0.07733673461427698 0.11727915827625911 0.1274362071285205
30.21 -3.0000378588071686e-6 0.07733665492151227 0.11727915269532657 0.1274478401295776
30.22 -3.0000268441241327e-6 0.07733657542192147 0.11727915024863614 0.1274594663738352
30.23 -3.0000166868743945e-6 0.07733649611176735 0.11727915125484965 0.1274710859444742
30.24 -3.000007650883062e-6 0.07733641698731208 0.11727915603271201 0.12748269892472922
30.25 -2.999999999975244e-6 0.07733633804481714 0.11727916490104971 0.12749430539788764
30.26 -2.999993932019704e-6 0.07733625928120026 0.11727917807208064 0.12750590543717652
30.27 -2.9999893810598276e-6 0.07733618069600816 0.11727919533133559 0.12751749907543491
