 R   <X|H|A>   <X|H|B>   <X|H|C>   <X|H|D>   <X|H|E>   <X|H|F>   <X|H|G>   <X|H|H>   <X|H|I>   <X|H|J>   <A|H|B>   <A|H|C>   <A|H|D>   <A|H|E>   <A|H|F>   <A|H|G>   <A|H|H>   <A|H|I>   <A|H|J>   <B|H|C>   <B|H|D>   <B|H|E>   <B|H|F>   <B|H|G>   <B|H|H>   <B|H|I>   <B|H|J>   <C|H|D>   <C|H|E>   <C|H|F>   <C|H|G>   <C|H|H>   <C|H|I>   <C|H|J>   <D|H|E>   <D|H|F>   <D|H|G>   <D|H|H>   <D|H|I>   <D|H|J>   <E|H|F>   <E|H|G>   <E|H|H>   <E|H|I>   <E|H|J>   <F|H|G>   <F|H|H>   <F|H|I>   <F|H|J>   <G|H|H>   <G|H|I>   <G|H|J>   <H|H|I>   <H|H|J>   <I|H|J> 
29.6270775 -2.9941746866485432e-5 8.444796220692819e-10 1.083498164607118e-15 -8.04558819634254e-21 3.430080604401595e-24 5.8599450361070275e-27 -4.957329753271743e-30 -2.0300554918958383e-32 -2.1998555570036436e-34 5.314021269757861e-37 1.995101218594966e-6 4.258025219073531e-12 -1.1733925855354983e-16 -1.7155605710384522e-20 -6.673423674013144e-23 5.622338504892761e-26 2.8519618025423804e-28 3.1130110590141477e-30 -7.565636631966792e-33 -4.114817806129415e-8 -3.115744291721508e-13 -2.475895215396745e-15 -3.537716418426877e-18 2.5679392004421102e-21 1.693677454951595e-23 1.8663213318542937e-25 -4.572593163059059e-28 6.256590282504346e-7 1.2951782878882767e-9 1.5895180524138374e-12 -1.0900215045039268e-15 -1.1369713961277996e-17 -1.269701459149011e-19 3.146733445124552e-22 4.374351872618086e-5 3.109392682805949e-8 -2.0231957812522358e-11 -4.5058802520349675e-13 -5.137177207718995e-15 1.296082124095043e-17 -1.4975113173404572e-5 -4.893625170496267e-9 -7.494942715300838e-10 -8.881543218842436e-12 2.3144534186567444e-14 1.999713559268024e-5 4.1335383778188825e-7 5.442789979320772e-9 -1.5348721676686114e-11 -3.1678710123855516e-8 6.304222004300383e-7 -2.981463723530886e-9 -3.6303216422669656e-5 6.548819190109262e-8 3.6013523526220435e-6
29.627975 -2.986775593977899e-5 8.403116845112623e-10 1.0754881132226492e-15 -7.966333815503376e-21 3.3878923947609765e-24 5.7733093320800985e-27 -4.8739194786924486e-30 -1.7687247107334623e-32 -1.9152767178404734e-34 4.625497453351195e-37 1.9901751616979734e-6 4.237027266865741e-12 -1.1647266240301674e-16 -1.6985976933975714e-20 -6.591006389972583e-23 5.542087590973243e-26 2.4862629658264777e-28 2.712262338804178e-30 -6.590327518175648e-33 -4.1046667186496915e-8 -3.1004005218370915e-13 -2.457554778916436e-15 -3.502705997050471e-18 2.53804272654847e-21 1.4772389357044462e-23 1.627109965535139e-25 -3.9857824959627105e-28 6.241159638931529e-7 1.2887664177851191e-9 1.5776898187640504e-12 -1.0805045006329487e-15 -9.921037634297529e-18 -1.1075988666152913e-19 2.7445213066765103e-22 4.3634942344221714e-5 3.093923627367978e-8 -2.0133930445173787e-11 -3.933400369229501e-13 -4.4836919944932355e-15 1.1310049944461905e-17 -1.493741047433135e-5 -4.959466195787935e-9 -6.545767121797755e-10 -7.755729605726165e-12 2.0205915430789102e-14 1.9996962869063195e-5 3.6126292495740395e-7 4.755505117433038e-9 -1.340508454379486e-11 -3.070092290329271e-8 5.512527449653889e-7 -2.6041667004369113e-9 -3.62918043437303e-5 6.554438151975327e-8 3.5934296233956006e-6
29.6288725 -2.9793770560539073e-5 8.361543617128539e-10 1.0675181902418235e-15 -7.88767083188776e-21 3.346123465783206e-24 5.687751268337384e-27 -4.791772780593551e-30 -1.5095044018680703e-32 -1.632911818619421e-34 3.942216554904781e-37 1.9852494937945765e-6 4.216082906782804e-12 -1.1561041154609987e-16 -1.681762388077684e-20 -6.50941272316156e-23 5.462861511342007e-26 2.1228001124583484e-28 2.313858305660396e-30 -5.620614015388303e-33 -4.094516112580525e-8 -3.08509649611539e-13 -2.43930665729226e-15 -3.4679591993861795e-18 2.5084575197244438e-21 1.2617554222946159e-23 1.3888987105107232e-25 -3.401392680298226e-28 6.225730047529178e-7 1.2823710383923603e-9 1.5659214529581086e-12 -1.0710653912239829e-15 -8.476656367139517e-18 -9.459443916983392e-20 2.343426485225316e-22 4.352637661770031e-5 3.078494063877458e-8 -2.0036551021756484e-11 -3.3619302205723553e-13 -3.8312479630655005e-15 9.66207864833052e-18 -1.489972833254539e-5 -5.025226079329255e-9 -5.597349346278295e-10 -6.630655348512254e-12 1.7269926101702424e-14 1.9996753532233016e-5 3.0917508213111866e-7 4.068182869919345e-9 -1.1462335995349588e-11 -2.9723816199717524e-8 4.7204042865187105e-7 -2.227318280553497e-9 -3.6280372707898566e-5 6.560049168570028e-8 3.585497899460946e-6
29.62977 -2.971979070143488e-5 8.320076487820756e-10 1.0595882783819097e-15 -7.809595844706789e-21 3.3047704586089025e-24 5.603259762373796e-27 -4.710874127230775e-30 -1.2522396064867785e-32 -1.352598321827793e-34 3.2638001116135716e-37 1.980324221678193e-6 4.195192166933644e-12 -1.147524961293637e-16 -1.6650538945769688e-20 -6.428636170054438e-23 5.384649822049894e-26 1.7614330556216085e-28 1.9176521756253896e-30 -4.6561550664334464e-33 -4.084365939527511e-8 -3.069832452784148e-13 -2.421150579044683e-15 -3.433474560163319e-18 2.4791808790677013e-21 1.0471787372983746e-23 1.151637316188502e-25 -2.8193074979812345e-28 6.210301531245904e-7 1.2759921386525663e-9 1.5542127335190908e-12 -1.0617034167973887e-15 -7.036414598536672e-18 -7.84721977993538e-20 1.943412324967136e-22 4.341782140676183e-5 3.0631037689700826e-8 -1.993979945289906e-11 -2.791450260839431e-13 -3.1798258708716095e-15 8.016866158379648e-18 -1.4862070101373519e-5 -5.0908683860236835e-9 -4.6496901136501374e-10 -5.506323649695333e-12 1.4336581038773693e-14 1.9996481764717647e-5 2.5709034175521924e-7 3.380825275051258e-9 -9.520486573442335e-12 -2.8748092478530026e-8 3.927856428843984e-7 -1.850921341773587e-9 -3.6268991290331185e-5 6.565666596235764e-8 3.577555965008063e-6
29.6299 -2.9709075412411006e-5 8.314078901579489e-10 1.0584429667698908e-15 -7.798335491712978e-21 3.298814898307187e-24 5.591109267282856e-27 -4.699258877220694e-30 -1.2151289914084881e-32 -1.3121566948912363e-34 3.1659155552499217e-37 1.9796108448943203e-6 4.192170657004445e-12 -1.1462858868408203e-16 -1.6626441937272332e-20 -6.417003379065506e-23 5.373404737385722e-26 1.7092560996292757e-28 1.8604369809261914e-30 -4.516872786317476e-33 -4.082895753315933e-8 -3.067624830535048e-13 -2.4185283451010256e-15 -3.42850126028586e-18 2.474965760992055e-21 1.0161705406568184e-23 1.117346760810602e-25 -2.7351790163407167e-28 6.208066850419019e-7 1.275069541244191e-9 1.5525217218329792e-12 -1.060353775830954e-15 -6.828135483414106e-18 -7.614044281712197e-20 1.8855592661178648e-22 4.3402098396801804e-5 3.0608778805191626e-8 -1.9925838799917852e-11 -2.708899497105093e-13 -3.085553528442671e-15 7.778789687030709e-18 -1.4856615900135008e-5 -5.100369745913077e-9 -4.5124884545989995e-10 -5.343530283261035e-12 1.3911916903821012e-14 1.9996439915631246e-5 2.495463372570546e-7 3.281261223320318e-9 -9.239291410312861e-12 -2.8607123769059206e-8 3.81302239170949e-7 -1.796438571990357e-9 -3.626733323769971e-5 6.566477228771114e-8 3.5764047242356195e-6
29.63003 -2.9698360241621014e-5 8.308083542950508e-10 1.0572984929403594e-15 -7.787087433070533e-21 3.292868000355616e-24 5.5789811878331044e-27 -4.687670016898659e-30 -1.1780567268275801e-32 -1.271755263894938e-34 3.0681263557058584e-37 1.978897475891646e-6 4.1891502686284575e-12 -1.1450477179803502e-16 -1.6602371432247627e-20 -6.405387992747941e-23 5.36218150272591e-26 1.657121142511537e-28 1.8032657772259513e-30 -4.377695687690971e-33 -4.081425579876901e-8 -3.065418031493839e-13 -2.4159080371918447e-15 -3.4235336699413945e-18 2.470757546881784e-21 9.851810146233252e-24 1.0830757244578215e-25 -2.651097850842143e-28 6.205832191719764e-7 1.2741472896066954e-9 1.5508321189249943e-12 -1.059006077740372e-15 -6.619944767436849e-18 -7.38096074409606e-20 1.8277291152974049e-22 4.338637560997262e-5 3.058653450213263e-8 -1.9911905160591326e-11 -2.626371114596401e-13 -2.991304138924457e-15 7.540774227880633e-18 -1.4851151739055037e-5 -5.109894141178583e-9 -4.375306162104656e-10 -5.180755659164853e-12 1.348731457203124e-14 1.9996415033804175e-5 2.4200258665077894e-7 3.1816978729006483e-9 -8.958117240043401e-12 -2.8466145657860498e-8 3.698176181518117e-7 -1.7419637612659363e-9 -3.626562282308376e-5 6.567275257677218e-8 3.5752534960259787e-6
29.630055 -2.9696299645656095e-5 8.306930844966072e-10 1.0570784979291442e-15 -7.784925756649357e-21 3.29172535968607e-24 5.5766514301407956e-27 -4.68544440217694e-30 -1.1709317689734551e-32 -1.2639902929483652e-34 3.049331509646658e-37 1.978760290383458e-6 4.1885695529672305e-12 -1.1448097122488633e-16 -1.6597745531912832e-20 -6.403156255327212e-23 5.360025676362985e-26 1.6470999203342355e-28 1.792276275725028e-30 -4.350942739946263e-33 -4.081142856059087e-8 -3.0649937397810544e-13 -2.4154043526802174e-15 -3.4225790164164975e-18 2.4699490562286922e-21 9.792235896370917e-24 1.076487338891276e-25 -2.6349337378888164e-28 6.205402452125864e-7 1.2739699731834552e-9 1.5505073554619353e-12 -1.0587471202048435e-15 -6.579917990735263e-18 -7.336147315510706e-20 1.8166105165900878e-22 4.338335202314108e-5 3.0582258372314475e-8 -1.990922835008579e-11 -2.610502755323493e-13 -2.9731818184411966e-15 7.495008898299779e-18 -1.4850099880678676e-5 -5.111727580941689e-9 -4.348927044292485e-10 -5.149454903663755e-12 1.340566725007451e-14 1.9996411389094156e-5 2.405518874783326e-7 3.162551127869981e-9 -8.904047737952518e-12 -2.8439021084301948e-8 3.676089239701199e-7 -1.731488872613961e-9 -3.626529212185712e-5 6.567428263680419e-8 3.5750321154890906e-6
29.63008 -2.9694239054161266e-5 8.305778229433741e-10 1.056858533914009e-15 -7.782764535394124e-21 3.2905830393080853e-24 5.5743223685178856e-27 -4.683219522234207e-30 -1.163807892446056e-32 -1.2562264602633016e-34 3.0305393898655767e-37 1.978623105148067e-6 4.18798887869268e-12 -1.144571739957238e-16 -1.6593120612559025e-20 -6.400924976700938e-23 5.357870320205598e-26 1.6370797893133776e-28 1.7812879249376552e-30 -4.324192591288398e-33 -4.080860132819177e-8 -3.0645694780498915e-13 -2.414900739394697e-15 -3.4216244650888793e-18 2.4691406200917145e-21 9.732665863119272e-24 1.0698993992544346e-25 -2.6187707453880403e-28 6.204972713329811e-7 1.2737926695529822e-9 1.5501825714702035e-12 -1.0584880990036006e-15 -6.539892708939052e-18 -7.29133547727264e-20 1.8054923546541956e-22 4.3380328444688305e-5 3.057797992377446e-8 -1.9906547099463906e-11 -2.59463453021098e-13 -2.955059645861047e-15 7.449244252730529e-18 -1.4849052368440015e-5 -5.1135525499868685e-9 -4.3225475018999976e-10 -5.118153710265693e-12 1.3324019730781167e-14 1.9996402714134246e-5 2.391011354082391e-7 3.143403826869629e-9 -8.849977824462484e-12 -2.841188676332491e-8 3.654002252831532e-7 -1.721014468998422e-9 -3.6264966312187714e-5 6.567582434844999e-8 3.57481067495446e-6
29.630105 -2.9692178467105612e-5 8.304625696324825e-10 1.056638600880985e-15 -7.780603768837916e-21 3.2894410389874717e-24 5.571993935558911e-27 -4.680995272943077e-30 -1.1566850244313242e-32 -1.2484636814524102e-34 3.0117497800221273e-37 1.9784859201925843e-6 4.187408245847003e-12 -1.1443338011198938e-16 -1.6588496673236023e-20 -6.398694062802467e-23 5.35571529216744e-26 1.6270606496813237e-28 1.7703006069334073e-30 -4.2974449344204874e-33 -4.080577410107162e-8 -3.0641452465189625e-13 -2.4143971973157825e-15 -3.420669960416685e-18 2.468332157334413e-21 9.673099467376946e-24 1.0633118352378157e-25 -2.602608686217759e-28 6.204542975341318e-7 1.273615378712495e-9 1.5498577298796161e-12 -1.0582289627561499e-15 -6.499868541308751e-18 -7.246524748984092e-20 1.7943744979192246e-22 4.337730487455936e-5 3.057369769681607e-8 -1.990385956724499e-11 -2.578766291260451e-13 -2.936937422803726e-15 7.403479724910064e-18 -1.4848011611387645e-5 -5.115366607742118e-9 -4.2961672932970957e-10 -5.086851717302312e-12 1.3242370911756399e-14 1.9996388657289342e-5 2.3765031737468981e-7 3.1242557131766067e-9 -8.795906615572569e-12 -2.8384754428772657e-8 3.6319145324271326e-7 -1.710540226619065e-9 -3.6264633678218e-5 6.567735027219187e-8 3.5745891701199716e-6
29.63013 -2.9690117884383253e-5 8.30347324559532e-10 1.0564186988195954e-15 -7.778443456775173e-21 3.2882993586276666e-24 5.569666320928624e-27 -4.6787719851692916e-30 -1.149563552451806e-32 -1.2407023638160297e-34 2.9929636327179703e-37 1.9783487355164225e-6 4.186827654426418e-12 -1.1440958957329423e-16 -1.6583873713863875e-20 -6.396463779112707e-23 5.35356105477801e-26 1.617043044905243e-28 1.7593148932335403e-30 -4.270701106769474e-33 -4.08029468792716e-8 -3.063721045170301e-13 -2.4138937264390006e-15 -3.419715659313212e-18 2.4675239409236982e-21 9.613539926850486e-24 1.0567249854835013e-25 -2.5864483534536724e-28 6.204113238159675e-7 1.273438100661932e-9 1.5495329354382209e-12 -1.0579698932772354e-15 -6.459847638572656e-18 -7.201717396749642e-20 1.7832574777035037e-22 4.33742813127515e-5 3.056941581464131e-8 -1.9901172884027277e-11 -2.562898885752157e-13 -2.918816043706125e-15 7.357717415970996e-18 -1.4846970807952389e-5 -5.11718143051835e-9 -4.269787816543384e-10 -5.055550406256552e-12 1.3160724286346779e-14 1.9996375445480274e-5 2.3619950960317156e-7 3.105107603717103e-9 -8.741836059082917e-12 -2.8357626581270598e-8 3.609826182282314e-7 -1.7000661942595582e-9 -3.6264295907726575e-5 6.567886309940806e-8 3.574367835372862e-6
29.630155000000002 -2.9688057305963375e-5 8.302320877235966e-10 1.0561988277274745e-15 -7.776283599189954e-21 3.2871579981910994e-24 5.567339714874801e-27 -4.676549990875123e-30 -1.1424438561994447e-32 -1.2329429063235305e-34 2.974181880892403e-37 1.9782115511176114e-6 4.186247104418934e-12 -1.1438580237892177e-16 -1.657925173451947e-20 -6.394234391976856e-23 5.351408072245859e-26 1.6070275076553421e-28 1.7483313438496958e-30 -4.243962418548124e-33 -4.080011966293135e-8 -3.063296873942359e-13 -2.413390326762689e-15 -3.4187617192428203e-18 2.466716244913574e-21 9.55399039637733e-24 1.0501391819132826e-25 -2.570290524241183e-28 6.203683501782069e-7 1.2732608354017865e-9 1.5492082932902524e-12 -1.0577110731777068e-15 -6.419832110120712e-18 -7.156915642305534e-20 1.7721418147684452e-22 4.3371257759273244e-5 3.0565138417186603e-8 -1.989849421504606e-11 -2.5470331449432257e-13 -2.9006963856918064e-15 7.311959385598133e-18 -1.4845923127063979e-5 -5.119008759347058e-9 -4.243410443685973e-10 -5.024251230130004e-12 1.3079083278902788e-14 1.999636934970503e-5 2.34748786924752e-7 3.0859602995479636e-9 -8.68776806306633e-12 -2.833050396081398e-8 3.587737299685845e-7 -1.6895924177114518e-9 -3.62639545987106e-5 6.568036610061947e-8 3.574146757082559e-6
29.63018 -2.9685996732235418e-5 8.301168591410601e-10 1.0559789876349828e-15 -7.774124196633774e-21 3.2860169577571924e-24 5.565014032116809e-27 -4.674329138676096e-30 -1.1353257425496706e-32 -1.2251851076850946e-34 2.955404057933058e-37 1.978074366996239e-6 4.185666595824788e-12 -1.1436201852864396e-16 -1.6574630735054708e-20 -6.392005782257059e-23 5.349256132645139e-26 1.5970137693010878e-28 1.7373496790847946e-30 -4.21722822209267e-33 -4.079729245204628e-8 -3.0628727328374906e-13 -2.4128869982815346e-15 -3.417808069869901e-18 2.465908943811918e-21 9.494449295483066e-24 1.0435542602047092e-25 -2.5541348186515945e-28 6.203253766208756e-7 1.2730835829320432e-9 1.548883756511984e-12 -1.0574524183696107e-15 -6.379820904305246e-18 -7.112118394573045e-20 1.7610272574150115e-22 4.3368234214127885e-5 3.056086365781952e-8 -1.9895820227495065e-11 -2.531168655685844e-13 -2.8825780216263152e-15 7.266204652139963e-18 -1.4844871614509718e-5 -5.120843019468431e-9 -4.2170344937805796e-10 -4.99295348984955e-12 1.2997446294965487e-14 1.9996367202840173e-5 2.332981121984951e-7 3.0668134274097987e-9 -8.633701796232111e-12 -2.8303375593619714e-8 3.5656479768619706e-7 -1.6791189408110348e-9 -3.6263611243235336e-5 6.568186725234847e-8 3.5739250950378474e-6
29.630205 -2.968393616340501e-5 8.300016388204258e-10 1.0557591785563786e-15 -7.771965249341811e-21 3.2848762373245474e-24 5.562689135640417e-27 -4.672109186568088e-30 -1.1282089180478749e-32 -1.2174286614451304e-34 2.9366294518767663e-37 1.9779371831528116e-6 4.185086128646855e-12 -1.1433823802233628e-16 -1.6570010715266068e-20 -6.389777758428297e-23 5.3471048972256e-26 1.5870014207541795e-28 1.7263694719949783e-30 -4.1904975261609845e-33 -4.079446524657673e-8 -3.062448621872239e-13 -2.412383740989121e-15 -3.4168545980515742e-18 2.4651018371452532e-21 9.434914213011927e-24 1.0369699689362708e-25 -2.537980653479721e-28 6.202824031440276e-7 1.2729063432524807e-9 1.5485592495833477e-12 -1.0571937946949118e-15 -6.339812414527997e-18 -7.067323980435268e-20 1.7499134180609662e-22 4.3365210677315365e-5 3.05565885633301e-8 -1.9893145617303993e-11 -2.5153047861901505e-13 -2.8644602949573798e-15 7.220451698054856e-18 -1.4843821176085455e-5 -5.1226753857840456e-9 -4.1906589248639736e-10 -4.961656107188501e-12 1.2915810853464378e-14 1.999636407053228e-5 2.3184742857202236e-7 3.047666406467583e-9 -8.57963594031103e-12 -2.8276235719774757e-8 3.543558299138609e-7 -1.6686458039462065e-9 -3.626326725956738e-5 6.56833722707095e-8 3.5737023987461032e-6
29.63023 -2.9681875598089445e-5 8.298864267032566e-10 1.05553940037306e-15 -7.769806755044195e-21 3.2837358362948816e-24 5.5603650239982675e-27 -4.669890130770642e-30 -1.1210933703040316e-32 -1.2096735555573305e-34 2.9178580367261377e-37 1.9777999995873594e-6 4.184505702885035e-12 -1.1431446085975664e-16 -1.6565391675009822e-20 -6.387550318869927e-23 5.34495436058819e-26 1.5769904461063603e-28 1.715390707465076e-30 -4.163770298956863e-33 -4.079163804652228e-8 -3.06202454104697e-13 -2.411880554880116e-15 -3.4159013028749994e-18 2.464294921466387e-21 9.375385061323854e-24 1.0303863000426859e-25 -2.521828012385749e-28 6.202394297476757e-7 1.2727291163630213e-9 1.5482347719074377e-12 -1.0569351995479378e-15 -6.2998065852178834e-18 -7.022532351104101e-20 1.7388002874017182e-22 4.336218714883611e-5 3.055231311021302e-8 -1.9890470260894622e-11 -2.4994415152234884e-13 -2.8463431884413152e-15 7.174700494054072e-18 -1.4842771850804777e-5 -5.1245055849008676e-9 -4.1642837020915857e-10 -4.930359058123302e-12 1.2834176925441404e-14 1.9996359690334205e-5 2.3039673408955649e-7 3.028519229958648e-9 -8.52557050896216e-12 -2.824912456923217e-8 3.521468340697475e-7 -1.6581730407369418e-9 -3.626292406992611e-5 6.56848685116209e-8 3.573481651867482e-6
29.630255 -2.9679815035327038e-5 8.297712227489437e-10 1.0553196530021072e-15 -7.767648712151985e-21 3.2825957542353592e-24 5.5580417345667574e-27 -4.667672026243679e-30 -1.1139791236308566e-32 -1.2019198215787133e-34 2.8990899006689826e-37 1.977662816299748e-6 4.183925318538239e-12 -1.1429068704062322e-16 -1.6560773614160952e-20 -6.38532351622264e-23 5.342804597309488e-26 1.5669808804344242e-28 1.7044134323211002e-30 -4.1370466737741835e-33 -4.078881085189511e-8 -3.061600490356435e-13 -2.4113774399495285e-15 -3.414948215505736e-18 2.4634882387825487e-21 9.315862051885098e-24 1.0238032829247868e-25 -2.5056769812073815e-28 6.201964564318054e-7 1.2725519022636295e-9 1.5479103443097684e-12 -1.0566766588536428e-15 -6.2598035589418505e-18 -6.977743717200539e-20 1.7276879291165746e-22 4.335916362869044e-5 3.054803811864782e-8 -1.9887795038944693e-11 -2.483578898918233e-13 -2.8282267934278065e-15 7.128951330308646e-18 -1.4841722285186385e-5 -5.126334607691212e-9 -4.137908917133969e-10 -4.899062520129568e-12 1.2752545117270139e-14 1.9996353845836908e-5 2.2894603363382896e-7 3.0093720388771506e-9 -8.471506042665576e-12 -2.8222060426367668e-8 3.499378614345899e-7 -1.6477008914529542e-9 -3.626259078872091e-5 6.568636624313054e-8 3.573264931790025e-6
29.63028 -2.96777544799944e-5 8.296560271633295e-10 1.0550999368512046e-15 -7.765491128369729e-21 3.2814559929447324e-24 5.5557192696883886e-27 -4.6654548779407254e-30 -1.1068661889706518e-32 -1.1941674700521131e-34 2.8803250667221746e-37 1.977525633289919e-6 4.18334497560596e-12 -1.1426691656467782e-16 -1.6556156532575384e-20 -6.383097353168428e-23 5.340655614732439e-26 1.5569727407125991e-28 1.6934376628250277e-30 -4.1103266859533445e-33 -4.078598366269374e-8 -3.061176469800578e-13 -2.4108743961917665e-15 -3.4139953375811493e-18 2.4626817938118975e-21 9.25634529299e-24 1.017220927834046e-25 -2.489527582004105e-28 6.201534831963998e-7 1.272374700954137e-9 1.5475859679009346e-12 -1.056418176087379e-15 -6.2198034121876044e-18 -6.932958149586804e-20 1.7165763581785595e-22 4.335614011687709e-5 3.054376363254934e-8 -1.9885120108258612e-11 -2.467716968662922e-13 -2.8101111378572515e-15 7.083204263800309e-18 -1.4840672406684025e-5 -5.12816277774636e-9 -4.111534623536429e-10 -4.867766536870229e-12 1.2670915510622494e-14 1.9996346819559084e-5 2.2749533026593845e-7 2.990224851499061e-9 -8.41744256257189e-12 -2.8194906419042312e-8 3.477289054943479e-7 -1.6372293300697326e-9 -3.6262265862026905e-5 6.568791806732425e-8 3.573041715903331e-6
