 R   <X|d2/dR2|X>   <A|d2/dR2|A>   <B|d2/dR2|B>   <C|d2/dR2|C>   <D|d2/dR2|D>   <E|d2/dR2|E>   <F|d2/dR2|F>   <G|d2/dR2|G>   <H|d2/dR2|H>   <I|d2/dR2|I>   <J|d2/dR2|J> 
29.22046 -5.083067298909279e-5 -1.1176524039266622e-5 -1.388194099653497e-5 -1.7140671896743787e-6 -5.472101563196033e-5 -1.8240950360290492e-5 -1.5813657835545178e-5 -1.131662260179803e-5 -0.00013896420024867858 -0.00022666874553026422 -0.00012456989820522582
29.22764 -5.082961003579277e-5 -1.1172693058366923e-5 -1.3880176673590028e-5 -1.712323989392581e-6 -5.471691351698594e-5 -1.82377632614501e-5 -1.576302381776468e-5 -1.1306270804010094e-5 -0.00014093705004793126 -0.00022663682828036593 -0.00012302337807087915
29.23482 -5.083181214929278e-5 -1.1172930592767177e-5 -1.3880488725307612e-5 -1.7137380873810746e-6 -5.4719811036459274e-5 -1.8232484200908705e-5 -1.5712434121280968e-5 -1.1374013052489865e-5 -0.00014321955287865354 -0.00022812325627507028 -0.00012280643501453778
29.242 -5.0834680829492794e-5 -1.1176311927867695e-5 -1.3883753040365527e-5 -1.715495880304721e-6 -5.4727570983254316e-5 -1.8229289359722186e-5 -1.5661272587481302e-5 -1.129703331941182e-5 -0.00014522369896260645 -0.00023003817819941812 -0.00012315520602781022
29.24918 -5.083854888149275e-5 -1.1172501973067855e-5 -1.3879439593061961e-5 -1.7143003826351167e-6 -5.473011017734441e-5 -1.822201961457053e-5 -1.56102913098029e-5 -1.1295397039371117e-5 -0.00014736772125580153 -0.00022949351086321538 -0.00012094478676125643
29.25636 -5.083757306709272e-5 -1.1174113831668125e-5 -1.3881501593852286e-5 -1.715857924703613e-6 -5.4729422414951695e-5 -1.8213847565510157e-5 -1.5556761722319523e-5 -1.129606876165817e-5 -0.0001495859591625426 -0.00023058243800446463 -0.00012035205833412594
29.26354 -5.083992035589269e-5 -1.1176555136168303e-5 -1.388356040552054e-5 -1.711073817438644e-6 -5.472703238290004e-5 -1.8212033420550874e-5 -1.5516316826136647e-5 -1.1296373394720059e-5 -0.00015179355313491282 -0.0002323926542974657 -0.00012050127815306604
29.27072 -5.084773591469265e-5 -1.1177975364868546e-5 -1.3886404472051112e-5 -1.715811231278192e-6 -5.47388935996482e-5 -1.8204528125090047e-5 -1.5463344336343422e-5 -1.1298987317247223e-5 -0.00015394311392225683 -0.00023301792465338987 -0.00011949096347261659
29.2779 -5.0849530240692656e-5 -1.1177339578268763e-5 -1.3884522069019642e-5 -1.7126386358359847e-6 -5.473789269659275e-5 -1.819868568663375e-5 -1.5418162324966972e-5 -1.1295025758465515e-5 -0.0001563416463347024 -0.0002350491280203371 -0.00011971043610917539
29.28509 -5.085023915689262e-5 -1.1173049857568999e-5 -1.3883843287809575e-5 -1.7153080326620274e-6 -5.47414502298086e-5 -1.8193991364671988e-5 -1.5371100935058203e-5 -1.129972012917207e-5 -0.0001585752803927593 -0.0002348162381457174 -0.00011775604155330571
29.29227 -5.085578980329263e-5 -1.1180293532569202e-5 -1.3887452092466098e-5 -1.7138978037870024e-6 -5.474683501096631e-5 -1.818984070151471e-5 -1.5320342925683088e-5 -1.1298986132766429e-5 -0.00016090344287802454 -0.00023737990531916625 -0.00011857363153664436
29.29945 -5.0855221344392576e-5 -1.1180840325669432e-5 -1.3887212988807393e-5 -1.7115202406012623e-6 -5.474246341993412e-5 -1.818168420125782e-5 -1.526840271296936e-5 -1.1298338273655366e-5 -0.00016327654460279872 -0.00023795839489244584 -0.00011736687596108359
29.30663 -5.085916599689255e-5 -1.1180078459169674e-5 -1.3891087341496365e-5 -1.7153110696284694e-6 -5.475054698988624e-5 -1.8180831919586685e-5 -1.5226230664581241e-5 -1.1303528040701889e-5 -0.00016568093076846528 -0.0002403454081717961 -0.00011792434295276152
29.31381 -5.0863271283892564e-5 -1.1174838662469929e-5 -1.3888473942141798e-5 -1.7140758885372751e-6 -5.475414065997264e-5 -1.8172942269233432e-5 -1.5184619641871539e-5 -1.1303258246260009e-5 -0.00016810601451330476 -0.0002403059646885141 -0.00011603082700608767
29.32099 -5.086154686159244e-5 -1.1179150233170038e-5 -1.3888213083740136e-5 -1.7150917792889331e-6 -5.475424507923997e-5 -1.8171414063772957e-5 -1.5132062253477321e-5 -1.1302587139449638e-5 -0.0001705502222272369 -0.0002407559319943723 -0.0001146133437976269
29.32817 -5.087004726829245e-5 -1.118291489687022e-5 -1.388819796511704e-5 -1.7131137424331913e-6 -5.476174754820119e-5 -1.8168524304813994e-5 -1.5089374683191712e-5 -1.1301618653890294e-5 -0.00017299428882525355 -0.00024277569290780072 -0.00011478088495025268
29.33535 -5.0864566057292415e-5 -1.1182379013970506e-5 -1.3889168837208591e-5 -1.7155886302011116e-6 -5.475674711661872e-5 -1.8160211724944972e-5 -1.5037912388872008e-5 -1.1301797397682478e-5 -0.0001756277002031169 -0.0002444713438432334 -0.00011447098333821589
29.34253 -5.0871661345592474e-5 -1.1182632637770704e-5 -1.3893227856522921e-5 -1.7182151748050825e-6 -5.476823450501799e-5 -1.815745870368994e-5 -1.4994538569593654e-5 -1.1305716514240417e-5 -0.0001781148220228373 -0.0002467016282074259 -0.00011481794404877479
29.34971 -5.0873819347892396e-5 -1.118306786407097e-5 -1.3894036742172467e-5 -1.7152760448466791e-6 -5.476340756192626e-5 -1.8147718019628872e-5 -1.495131110946592e-5 -1.1303622012454101e-5 -0.00018077541209485102 -0.0002471996065223383 -0.00011330284681446395
29.3569 -5.087902419119236e-5 -1.1180609899771174e-5 -1.3888772892279602e-5 -1.7154599548896058e-6 -5.477190436638081e-5 -1.8142852910366032e-5 -1.4895501624160128e-5 -1.1302254193816615e-5 -0.0001834528736829849 -0.00025018799187007893 -0.00011428893851850522
29.36408 -5.087872454059232e-5 -1.1186915850971343e-5 -1.3893269199895669e-5 -1.7143698285070105e-6 -5.4772526738449885e-5 -1.814036140240386e-5 -1.4860941578126654e-5 -1.1304718968311219e-5 -0.0001860696217128136 -0.0002507156213003556 -0.00011287351805913903
29.37126 -5.087891312019231e-5 -1.1181359760071514e-5 -1.3893170971658171e-5 -1.7164828256508564e-6 -5.4771951933438774e-5 -1.8132714938743137e-5 -1.4811624771328911e-5 -1.1306886675723282e-5 -0.00018883557209976973 -0.0002528356898139483 -0.00011284237172482365
29.37844 -5.0879808495792306e-5 -1.118588141247175e-5 -1.3895909647981358e-5 -1.7129987521734972e-6 -5.477210465821375e-5 -1.81321178242778e-5 -1.4770611185319134e-5 -1.1309467045897521e-5 -0.00019159541082947593 -0.0002543945181270824 -0.00011232441535518117
29.38562 -5.088436081639225e-5 -1.118534037807194e-5 -1.3897548772465621e-5 -1.7180660287614086e-6 -5.477936485915419e-5 -1.8122225921513573e-5 -1.472744085187812e-5 -1.1310460048534498e-5 -0.00019429998406312042 -0.0002561876837424888 -0.0001120892099318707
29.3928 -5.0888168130392256e-5 -1.1180371715572187e-5 -1.3892965413178072e-5 -1.7139575074022487e-6 -5.477906432931824e-5 -1.8119470879454244e-5 -1.4683941407673214e-5 -1.1308214480131122e-5 -0.00019719318746365004 -0.0002584384639965364 -0.0001121600839693129
29.39998 -5.089100507099213e-5 -1.1187307556372322e-5 -1.3896225445926153e-5 -1.7152432877833063e-6 -5.478391265558703e-5 -1.8118184629591243e-5 -1.4640601235146114e-5 -1.1307229589297196e-5 -0.000199979709616133 -0.0002592545588774044 -0.00011086817145364227
29.40716 -5.0889561052092216e-5 -1.118974988147257e-5 -1.3899542867332891e-5 -1.7150911441776897e-6 -5.4780154254688796e-5 -1.8113122710028805e-5 -1.4592405230432933e-5 -1.1308025871308843e-5 -0.0002029202955188945 -0.00026063606600003813 -0.00010998939984180572
29.41434 -5.089148116749212e-5 -1.1188501854372736e-5 -1.3898441265496315e-5 -1.7142238170426294e-6 -5.478253535365164e-5 -1.810707197655638e-5 -1.4552269000603556e-5 -1.1307534498503299e-5 -0.00020588722219469147 -0.0002639283117272794 -0.00011106107101063863
29.42152 -5.0893529846792135e-5 -1.1186283734073015e-5 -1.3895772657802853e-5 -1.7168085353333468e-6 -5.478810729431396e-5 -1.810512957649562e-5 -1.451447431514649e-5 -1.1311855647629256e-5 -0.00020876654041361738 -0.0002638839881073419 -0.00010886235312961258
29.42871 -5.08958614106921e-5 -1.1187131743873184e-5 -1.3901487151791799e-5 -1.7136008000940928e-6 -5.478793168255792e-5 -1.8096691177836618e-5 -1.4468484385043382e-5 -1.1312009847032675e-5 -0.00021182940344434403 -0.00026646021755169524 -0.00010910195972089977
29.43589 -5.089891365109205e-5 -1.1185245890873381e-5 -1.3896846562828346e-5 -1.715903477656389e-6 -5.4793926161087095e-5 -1.809204269396783e-5 -1.4429759191108922e-5 -1.1311730759268173e-5 -0.00021492288858577523 -0.0002695652487664021 -0.00010988982164994733
29.44307 -5.090223888659202e-5 -1.1189806009073589e-5 -1.3900420337347078e-5 -1.715555997461088e-6 -5.4795393537679664e-5 -1.8086803422497462e-5 -1.438839394666426e-5 -1.1310668120858572e-5 -0.0002179713434000624 -0.00027095492147226097 -0.0001089866208324391
29.45025 -5.090655611719199e-5 -1.1191987348673788e-5 -1.3904027994516559e-5 -1.7139871069966974e-6 -5.479846178414071e-5 -1.8082412307137912e-5 -1.4343142546439702e-5 -1.131203776536358e-5 -0.0002210368152898315 -0.0002715350045608943 -0.00010721057615636816
29.45743 -5.090649896049197e-5 -1.1189711150273945e-5 -1.3900900913203635e-5 -1.7160138662143805e-6 -5.479744990570858e-5 -1.807755962787226e-5 -1.4301527166503558e-5 -1.1310363342753618e-5 -0.00022426008037228855 -0.00027447103598487386 -0.00010772529116888557
29.46461 -5.090425953429197e-5 -1.1187976774874198e-5 -1.3902019833809837e-5 -1.7151802745790073e-6 -5.4796435232101724e-5 -1.8071101999708945e-5 -1.4265826932441943e-5 -1.1313788775292047e-5 -0.00022746635856059344 -0.0002769641900051286 -0.00010782141228481621
29.47179 -5.0909250897791926e-5 -1.1185951785174384e-5 -1.3899557445780288e-5 -1.7144024986030176e-6 -5.480224045682821e-5 -1.8069353778641066e-5 -1.4223842536219273e-5 -1.13144878667156e-5 -0.00023081539450737568 -0.00027897468365004557 -0.00010724884405262937
29.47897 -5.091149303739193e-5 -1.1189036998374605e-5 -1.390269104682105e-5 -1.7163604689664563e-6 -5.4805912502336355e-5 -1.806476642647117e-5 -1.4182518897977637e-5 -1.1316927682764835e-5 -0.00023413178646485025 -0.00028173930487450935 -0.00010753979657382832
29.48615 -5.09106933746919e-5 -1.1192778174774717e-5 -1.390666141711144e-5 -1.7167056522930844e-6 -5.480210574499966e-5 -1.8058897296809e-5 -1.4136160981545712e-5 -1.1316430776116738e-5 -0.00023746279363071523 -0.0002842579807439986 -0.00010749523648967391
29.49333 -5.091403543169186e-5 -1.1193734126974949e-5 -1.390575913971908e-5 -1.7157033973031231e-6 -5.4805132538699824e-5 -1.805804572424286e-5 -1.4102377538681334e-5 -1.1316022514937637e-5 -0.0002408214880895883 -0.00028564594975846703 -0.00010639958680493495
29.50051 -5.091860260599182e-5 -1.1194585227475064e-5 -1.3907809756469019e-5 -1.7170408486932287e-6 -5.4811477276091635e-5 -1.8048460520073844e-5 -1.4065132535510673e-5 -1.1318511542538405e-5 -0.0002442403556769464 -0.0002883326795157213 -0.00010652451986554101
29.5077 -5.0919055994891807e-5 -1.1190898434175314e-5 -1.3903090041382249e-5 -1.7130648263196618e-6 -5.481247803890613e-5 -1.8047393032104927e-5 -1.4031571856981765e-5 -1.1323018564222e-5 -0.00024772579603233273 -0.00029026296097288824 -0.0001058051187379715
29.51488 -5.091519888259176e-5 -1.11905609735755e-5 -1.3907195812630835e-5 -1.7155162137703493e-6 -5.480664359814581e-5 -1.804372410913741e-5 -1.3984487448030775e-5 -1.1326908320175518e-5 -0.0002512144310273985 -0.00029237799986088335 -0.00010522291139769161
29.52206 -5.092034379389176e-5 -1.1194568506975677e-5 -1.3904388521821802e-5 -1.7143695865028822e-6 -5.481237022588808e-5 -1.8039101053670763e-5 -1.394767285518067e-5 -1.1327757594294775e-5 -0.0002549662476974661 -0.0002953647353945634 -0.00010544237830949552
29.52924 -5.092724395899169e-5 -1.1196397125275858e-5 -1.3905858513697226e-5 -1.7145808432576057e-6 -5.4819311268393864e-5 -1.8034046467002396e-5 -1.3911515381024944e-5 -1.133977174285191e-5 -0.0002584645553766978 -0.00029750845671532125 -0.00010493580645451544
29.53642 -5.092263990929168e-5 -1.119498594717607e-5 -1.3907182322131797e-5 -1.7161298578415875e-6 -5.4815587800765855e-5 -1.802986738033532e-5 -1.3875009203769843e-5 -1.1348734545497419e-5 -0.0002621815093079993 -0.0003003039002212769 -0.0001048966388751294
29.5436 -5.092505674719166e-5 -1.1192711996476241e-5 -1.3907781692334076e-5 -1.7157662276541707e-6 -5.481897802711395e-5 -1.802320845436668e-5 -1.3835567240107833e-5 -1.1371721402431671e-5 -0.00026591141700227117 -0.0003026412869766041 -0.00010445866623987845
29.55078 -5.0926928460991636e-5 -1.1194362911676418e-5 -1.3909159011360628e-5 -1.71503059474984e-6 -5.481893781719995e-5 -1.801940396099725e-5 -1.3797521778550984e-5 -1.1401903500084893e-5 -0.0002697718429021131 -0.0003050476810841067 -0.00010395216815767581
29.55796 -5.09268541991916e-5 -1.11939929352766e-5 -1.3908794603393874e-5 -1.7158266768850587e-6 -5.481799872831446e-5 -1.8015312576628676e-5 -1.3763676039888602e-5 -1.1466025915611323e-5 -0.0002736402098278489 -0.00030763865167183883 -0.00010366682453781641
29.56514 -5.0928570517191525e-5 -1.1196342924976756e-5 -1.390879692020243e-5 -1.7161490220947435e-6 -5.482075185326474e-5 -1.8011683229360743e-5 -1.3719614907932609e-5 -1.1578429607133515e-5 -0.0002776204695827675 -0.0003107466046172731 -0.0001038690022494314
29.57232 -5.09279006044915e-5 -1.119843466877693e-5 -1.391193130393447e-5 -1.7154011824915434e-6 -5.4821690808372334e-5 -1.8011089615191e-5 -1.3685261921367879e-5 -1.1823244148813002e-5 -0.00028184998346995964 -0.00031319917560402867 -0.00010329682343976553
29.57951 -5.093114438879151e-5 -1.119663819867713e-5 -1.390995756937083e-5 -1.71807043173051e-6 -5.482407260946108e-5 -1.8004668494221407e-5 -1.3648553156800564e-5 -1.2487815355330833e-5 -0.00028631086668584995 -0.00031566851120378727 -0.00010285790621555093
29.58669 -5.0933673222491475e-5 -1.1198421608977307e-5 -1.3908387930883756e-5 -1.7153607839926807e-6 -5.48283121343909e-5 -1.8001906975251585e-5 -1.3611150361232926e-5 -1.4207406181252735e-5 -0.0002921657231160409 -0.0003191956321508557 -0.0001032615345928531
29.59387 -5.0933127466691473e-5 -1.1197417517477503e-5 -1.3910574403351674e-5 -1.7149588279798733e-6 -5.4827407191238635e-5 -1.7997196576082574e-5 -1.3578438058168113e-5 -1.934631677407842e-5 -0.0003014279754114681 -0.0003221579903519246 -0.00010312365347520897
29.60105 -5.093319256269141e-5 -1.1199597712177666e-5 -1.3911297754084205e-5 -1.7160881381734911e-6 -5.4825712783349174e-5 -1.7991657416213215e-5 -1.3534671266700407e-5 -3.9965871477747437e-5 -0.0003263027635305148 -0.00032512503905980005 -0.00010288713726974988
29.60823 -5.093340143769142e-5 -1.1199372626077837e-5 -1.3912126857246323e-5 -1.7161632890486615e-6 -5.4825857232491146e-5 -1.798902991614063e-5 -1.3508465344918813e-5 -3.775085345248925e-5 -0.00032802448786170167 -0.00032668845913364625 -0.00010137983302132325
29.61541 -5.0936912059291354e-5 -1.1198440040178026e-5 -1.3912887644311991e-5 -1.716693663551066e-6 -5.4832009618981595e-5 -1.7984831368071346e-5 -1.3468090945951462e-5 -9.29375622184255e-5 -0.0003875645148644944 -0.00033017475389123755 -0.00010158644726804991
29.62259 -5.093515050019132e-5 -1.1199535062478198e-5 -1.3911182003938909e-5 -1.7167287808758645e-6 -5.482891793112289e-5 -1.7979975361202075e-5 -1.3425933693779921e-5 -0.00021344462173610859 -0.0005124229820700443 -0.00033319937385686686 -0.00010132362302483931
29.62977 -5.0942591117991315e-5 -1.119661732167838e-5 -1.3910298749358594e-5 -1.7148860612945534e-6 -5.483539046885262e-5 -1.797474617263032e-5 -1.3400368688104166e-5 -0.0017547878282838385 -0.00205819513459512 -0.0003370753531665193 -0.00010189342858861663
29.63003 -5.093640198279128e-5 -1.1197189361878376e-5 -1.3909812824084199e-5 -1.7133431049112694e-6 -5.482754382506921e-5 -1.79754585512322e-5 -1.33962542489134e-5 -0.00030940904429244733 -0.0006129345518533748 -0.00033758532614270215 -0.00010231351782620495
29.63008 -5.0940001618991274e-5 -1.120318932897835e-5 -1.3914164592293524e-5 -1.7153771930023961e-6 -5.482927418425611e-5 -1.7974383650433045e-5 -1.3393799408618798e-5 -0.0003009651864155069 -0.0006044339363699866 -0.00033737032209149023 -0.00010211673428402128
29.63013 -5.0939982930691336e-5 -1.1198206906178365e-5 -1.3909613884719907e-5 -1.7152607847419932e-6 -5.483179933154364e-5 -1.797450655383201e-5 -1.3397773128818394e-5 -0.0002903359378327855 -0.0005938411742249965 -0.0003368022642646995 -0.00010150421207703606
29.63018 -5.094272750049134e-5 -1.1203047492078398e-5 -1.3912557228291898e-5 -1.7155873677461407e-6 -5.4836041967478315e-5 -1.7975887147032996e-5 -1.3399975233820615e-5 -0.00028376586017814703 -0.000587272612193031 -0.0003374590730226589 -0.00010218015348984487
29.63023 -5.0936910854891296e-5 -1.1198324048678379e-5 -1.391173160392733e-5 -1.7153228884941534e-6 -5.4828528317886697e-5 -1.7976009833433664e-5 -1.3406195103324123e-5 -0.0002563912721359597 -0.000560115027318748 -0.00033788562638764364 -0.00010250850779475225
29.63028 -5.0936969408691275e-5 -1.1195322446178379e-5 -1.3909474082497008e-5 -1.715687213011926e-6 -5.482753959868405e-5 -1.797292882893296e-5 -1.3395982572421424e-5 -0.0003016255997346142 -0.0006053447403806044 -0.00033752171094780385 -0.0001020978182130529
29.63034 -5.0939386423191264e-5 -1.1196561790178394e-5 -1.3911310604921104e-5 -1.7147590776660978e-6 -5.482936926717774e-5 -1.797056680043376e-5 -1.3396565808822484e-5 -0.0005387414589389091 -0.0008423720288415097 -0.0003375949329719395 -0.00010221435962617498
29.63039 -5.093528289879132e-5 -1.1199487924778394e-5 -1.3908251451070265e-5 -1.7129670343591848e-6 -5.482595178809723e-5 -1.7978786414033062e-5 -1.3396217261623531e-5 -0.0005339380089923087 -0.0008376604523656093 -0.00033657990569768676 -0.00010109671382440614
29.63044 -5.09395576141913e-5 -1.119939783957838e-5 -1.3911031175475898e-5 -1.7155218381586306e-6 -5.483110381549991e-5 -1.797479177383389e-5 -1.3393699602427444e-5 -0.0005169183981904725 -0.0008206781539967389 -0.00033767488710774105 -0.00010222308494175994
29.63049 -5.093369168549135e-5 -1.1202171633178375e-5 -1.3913170130815306e-5 -1.7167182534178749e-6 -5.482822342916156e-5 -1.797599562913448e-5 -1.339048845602818e-5 -0.0004935342050151816 -0.0007972438154649311 -0.00033780440379391723 -0.00010234935236218173
29.63054 -5.0938333843391305e-5 -1.1201541835678384e-5 -1.3909884983475859e-5 -1.7148679093346985e-6 -5.4828931610951784e-5 -1.7977829207733135e-5 -1.3399548307830835e-5 -0.00048376376203196824 -0.0007875037013789376 -0.0003370846294975928 -0.00010157382100994006
29.63059 -5.094130543019132e-5 -1.119877399557839e-5 -1.3913759554176498e-5 -1.7164739611787448e-6 -5.4834668141601335e-5 -1.797274147063492e-5 -1.3399034669932852e-5 -0.00046596120540062146 -0.0007698663840535734 -0.0003385882641983421 -0.0001030429611096046
29.63064 -5.0939836829191325e-5 -1.1200813761978395e-5 -1.3911314463786561e-5 -1.71672409753227e-6 -5.48331399866136e-5 -1.797560499163473e-5 -1.3395016351737148e-5 -0.000553910054481482 -0.0008577984638298773 -0.00033767546202375894 -0.000102129159132107
29.6307 -5.093765219349131e-5 -1.119894006587841e-5 -1.3912589367383215e-5 -1.7157329964733339e-6 -5.483000788367055e-5 -1.7975563357634824e-5 -1.3391547951236188e-5 -0.0009871010832753684 -0.0012910104540077949 -0.000337233258117113 -0.00010160814362577179
29.63075 -5.0937748961891316e-5 -1.1195021456278401e-5 -1.3911395439568522e-5 -1.7156609710785914e-6 -5.483130318953554e-5 -1.7972700710634295e-5 -1.3396865470934558e-5 -0.0009740070768638079 -0.0012778540595612268 -0.0003373813568749924 -0.00010179610523618759
29.6308 -5.09371024784913e-5 -1.1198684814878375e-5 -1.391019091350544e-5 -1.7155628951818604e-6 -5.482925533282588e-5 -1.7973973459535635e-5 -1.3398062433439008e-5 -0.0009512334106026049 -0.001255153931270999 -0.0003375916524671565 -0.00010200015160311988
29.63085 -5.093646940189129e-5 -1.1195137453378407e-5 -1.3907028049823734e-5 -1.7158751699826732e-6 -5.4829178007975804e-5 -1.7978075238134953e-5 -1.3390760770937675e-5 -0.0009520516011943935 -0.00125604725158757 -0.00033707121952855125 -0.00010138964895609387
